GEO_ID,id_Fix,NAME,percent_Rent,percent_Own,Rent_MOE,Own_MOE
1400000US16027021002,16027021002,"Census Tract 210.02, Canyon County, Idaho",33.45349676,66.54650324,6.056236482,5.479452055
1400000US16075960200,16075960200,"Census Tract 9602, Payette County, Idaho",42.02898551,57.97101449,8.550724638,8.47826087
1400000US16075960100,16075960100,"Census Tract 9601, Payette County, Idaho",32.10895584,67.89104416,6.355757326,6.644655386
1400000US16075960400,16075960400,"Census Tract 9604, Payette County, Idaho",20.51744886,79.48255114,5.896510229,9.44645006
1400000US16075960300,16075960300,"Census Tract 9603, Payette County, Idaho",17.06374759,82.93625241,4.668383773,6.600128783
1400000US16087970200,16087970200,"Census Tract 9702, Washington County, Idaho",31.52542373,68.47457627,6.576271186,7.86440678
1400000US16087970100,16087970100,"Census Tract 9701, Washington County, Idaho",17.39674593,82.60325407,4.630788486,8.260325407
1400000US16087970300,16087970300,"Census Tract 9703, Washington County, Idaho",27.27272727,72.72727273,5.68914956,6.803519062
1400000US41045970300,41045970300,"Census Tract 9703, Malheur County, Oregon",50.55523086,49.44476914,8.182349503,7.597895967
1400000US41045970400,41045970400,"Census Tract 9704, Malheur County, Oregon",65.2173913,34.7826087,10.08695652,7.362318841
1400000US41045970600,41045970600,"Census Tract 9706, Malheur County, Oregon",38.72204473,61.27795527,6.837060703,7.539936102
1400000US41045970200,41045970200,"Census Tract 9702, Malheur County, Oregon",26.79955703,73.20044297,7.419712071,7.751937984
1400000US41045970500,41045970500,"Census Tract 9705, Malheur County, Oregon",38.50607991,61.49392009,6.948465547,6.832657788
1400000US41045970700,41045970700,"Census Tract 9707, Malheur County, Oregon",36.96969697,63.03030303,8.181818182,8.939393939
1400000US41045940000,41045940000,"Census Tract 9400, Malheur County, Oregon",na,na,na,na
1400000US41045970900,41045970900,"Census Tract 9709, Malheur County, Oregon",29.96254682,70.03745318,5.992509363,7.677902622
0500000US16027,16027,"Canyon County, Idaho",32.4213959,67.5786041,1.343376189,1.416966077
0500000US16075,16075,"Payette County, Idaho",26.00630032,73.99369968,3.103488508,3.500175009
0500000US16087,16087,"Washington County, Idaho",26.86604675,73.13395325,3.669263634,3.845187233
0500000US41045,41045,"Malheur County, Oregon",41.98986552,58.01013448,2.991619567,2.640810758
