GEO_ID,id_Fix,NAME,percent_Rent,percent_Own,Rent_MOE,Own_MOE
1400000US16027021600,16027021600,"Census Tract 216, Canyon County, Idaho",41.04215457,58.95784543,8.31381733,8.196721311
1400000US16027021700,16027021700,"Census Tract 217, Canyon County, Idaho",28.58722698,71.41277302,6.552391485,7.741222007
1400000US16027021800,16027021800,"Census Tract 218, Canyon County, Idaho",14.0562249,85.9437751,4.668674699,8.082329317
1400000US16027021901,16027021901,"Census Tract 219.01, Canyon County, Idaho",31.50371641,68.49628359,7.318467696,10.74899943
1400000US16027021903,16027021903,"Census Tract 219.03, Canyon County, Idaho",22.7343995,77.2656005,7.055503293,7.369081217
1400000US16027022300,16027022300,"Census Tract 223, Canyon County, Idaho",19.14893617,80.85106383,5.977710233,6.63627153
1400000US16027021904,16027021904,"Census Tract 219.04, Canyon County, Idaho",20.35152636,79.64847364,7.49306198,12.11840888
1400000US16027022100,16027022100,"Census Tract 221, Canyon County, Idaho",27.08968883,72.91031117,6.223306894,7.321537523
1400000US16027022200,16027022200,"Census Tract 222, Canyon County, Idaho",27.05655527,72.94344473,5.848329049,6.683804627
1400000US16027022400,16027022400,"Census Tract 224, Canyon County, Idaho",10.91269841,89.08730159,5.82010582,6.547619048
1400000US16075960100,16075960100,"Census Tract 9601, Payette County, Idaho",35.79517479,64.20482521,9.896602659,8.567208272
1400000US16075960200,16075960200,"Census Tract 9602, Payette County, Idaho",41.11198121,58.88801879,9.788566954,7.987470634
1400000US16075960300,16075960300,"Census Tract 9603, Payette County, Idaho",15.28539181,84.71460819,5.83682683,7.610448243
1400000US16075960400,16075960400,"Census Tract 9604, Payette County, Idaho",19.42926533,80.57073467,6.010928962,9.228901032
1400000US16087970100,16087970100,"Census Tract 9701, Washington County, Idaho",21.09038737,78.90961263,6.599713056,9.899569584
1400000US16087970200,16087970200,"Census Tract 9702, Washington County, Idaho",30.02159827,69.97840173,7.703383729,7.703383729
1400000US16087970300,16087970300,"Census Tract 9703, Washington County, Idaho",19.87041037,80.12958963,5.561555076,6.587473002
1400000US41045940000,41045940000,"Census Tract 9400, Malheur County, Oregon",na,na,na,na
1400000US41045970200,41045970200,"Census Tract 9702, Malheur County, Oregon",26.38418079,73.61581921,7.062146893,6.384180791
1400000US41045970300,41045970300,"Census Tract 9703, Malheur County, Oregon",45.2991453,54.7008547,8.363858364,7.814407814
1400000US41045970400,41045970400,"Census Tract 9704, Malheur County, Oregon",60.53864169,39.46135831,9.426229508,6.44028103
1400000US41045970500,41045970500,"Census Tract 9705, Malheur County, Oregon",31.56089194,68.43910806,6.918238994,8.004574042
1400000US41045970600,41045970600,"Census Tract 9706, Malheur County, Oregon",37.17105263,62.82894737,8.289473684,7.565789474
1400000US41045970700,41045970700,"Census Tract 9707, Malheur County, Oregon",29.35483871,70.64516129,5.483870968,7.419354839
1400000US41045970900,41045970900,"Census Tract 9709, Malheur County, Oregon",30.59239611,69.40760389,6.542882405,6.984969054
0500000US16027,16027,"Canyon County, Idaho",30.70993979,69.29006021,1.371331295,1.617225182
0500000US16075,16075,"Payette County, Idaho",25.39721946,74.60278054,3.984607746,3.872889772
0500000US16087,16087,"Washington County, Idaho",23.66683596,76.33316404,3.859827324,4.36769934
0500000US41045,41045,"Malheur County, Oregon",38.35832676,61.64167324,3.038674033,2.683504341
