"GEO_ID","NAME","S2303_C01_001E","S2303_C01_001M","S2303_C01_002E","S2303_C01_002M","S2303_C01_003E","S2303_C01_003M","S2303_C01_004E","S2303_C01_004M","S2303_C01_005E","S2303_C01_005M","S2303_C01_006E","S2303_C01_006M","S2303_C01_007E","S2303_C01_007M","S2303_C01_008E","S2303_C01_008M","S2303_C01_009E","S2303_C01_009M","S2303_C01_010E","S2303_C01_010M","S2303_C01_011E","S2303_C01_011M","S2303_C01_012E","S2303_C01_012M","S2303_C01_013E","S2303_C01_013M","S2303_C01_014E","S2303_C01_014M","S2303_C01_015E","S2303_C01_015M","S2303_C01_016E","S2303_C01_016M","S2303_C01_017E","S2303_C01_017M","S2303_C01_018E","S2303_C01_018M","S2303_C01_019E","S2303_C01_019M","S2303_C01_020E","S2303_C01_020M","S2303_C01_021E","S2303_C01_021M","S2303_C02_001E","S2303_C02_001M","S2303_C02_002E","S2303_C02_002M","S2303_C02_003E","S2303_C02_003M","S2303_C02_004E","S2303_C02_004M","S2303_C02_005E","S2303_C02_005M","S2303_C02_006E","S2303_C02_006M","S2303_C02_007E","S2303_C02_007M","S2303_C02_008E","S2303_C02_008M","S2303_C02_009E","S2303_C02_009M","S2303_C02_010E","S2303_C02_010M","S2303_C02_011E","S2303_C02_011M","S2303_C02_012E","S2303_C02_012M","S2303_C02_013E","S2303_C02_013M","S2303_C02_014E","S2303_C02_014M","S2303_C02_015E","S2303_C02_015M","S2303_C02_016E","S2303_C02_016M","S2303_C02_017E","S2303_C02_017M","S2303_C02_018E","S2303_C02_018M","S2303_C02_019E","S2303_C02_019M","S2303_C02_020E","S2303_C02_020M","S2303_C02_021E","S2303_C02_021M","S2303_C03_001E","S2303_C03_001M","S2303_C03_002E","S2303_C03_002M","S2303_C03_003E","S2303_C03_003M","S2303_C03_004E","S2303_C03_004M","S2303_C03_005E","S2303_C03_005M","S2303_C03_006E","S2303_C03_006M","S2303_C03_007E","S2303_C03_007M","S2303_C03_008E","S2303_C03_008M","S2303_C03_009E","S2303_C03_009M","S2303_C03_010E","S2303_C03_010M","S2303_C03_011E","S2303_C03_011M","S2303_C03_012E","S2303_C03_012M","S2303_C03_013E","S2303_C03_013M","S2303_C03_014E","S2303_C03_014M","S2303_C03_015E","S2303_C03_015M","S2303_C03_016E","S2303_C03_016M","S2303_C03_017E","S2303_C03_017M","S2303_C03_018E","S2303_C03_018M","S2303_C03_019E","S2303_C03_019M","S2303_C03_020E","S2303_C03_020M","S2303_C03_021E","S2303_C03_021M"
"1400000US16087970100","Census Tract 9701, Washington County, Idaho","915","137","47.9","6.6","11.3","4.3","6.0","2.2","3.7","2.1","3.2","1.4","28.0","5.7","54.4","5.2","49.2","5.5","42.4","6.4","12.3","3.3","7.2","2.3","3.7","1.7","5.2","2.5","2.7","2.2","1.7","1.9","28.0","5.7","39.8","1.9","5.2","(X)","9.2","(X)","5.5","(X)","491","102","48.7","9.0","13.4","6.2","5.7","2.8","4.9","3.5","2.6","2.1","24.6","7.5","65.0","8.3","58.2","8.7","47.7","9.1","8.8","3.8","3.9","2.6","1.0","1.3","1.6","1.6","0.0","6.4","0.0","6.4","24.6","7.5","43.0","2.1","(X)","(X)","(X)","(X)","(X)","(X)","424","65","46.9","9.1","8.7","5.2","6.4","3.2","2.4","2.0","3.8","1.9","31.8","8.1","42.2","8.4","38.7","8.3","36.3","8.3","16.5","5.5","11.1","4.5","6.8","3.7","9.4","5.1","5.9","4.7","3.8","4.1","31.8","8.1","35.9","3.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970200","Census Tract 9702, Washington County, Idaho","2059","184","41.9","6.3","7.9","3.7","8.5","3.5","2.8","1.9","6.8","2.9","32.2","7.9","53.8","6.8","42.3","6.2","37.7","6.1","8.7","4.0","5.3","2.9","3.9","2.6","5.4","2.7","2.2","2.0","0.3","0.5","32.2","7.9","39.6","2.5","3.2","(X)","4.7","(X)","3.4","(X)","1092","131","47.1","8.9","9.0","4.8","9.2","6.0","4.1","3.2","6.8","3.7","23.9","8.2","67.9","8.4","50.7","8.5","42.8","8.7","6.9","4.9","5.3","4.3","4.3","3.7","1.3","1.5","0.0","2.9","0.0","2.9","23.9","8.2","44.1","2.6","(X)","(X)","(X)","(X)","(X)","(X)","967","117","36.1","8.7","6.6","4.9","7.7","4.8","1.2","2.0","6.9","4.2","41.5","10.8","37.7","8.2","32.7","7.8","32.1","8.0","10.8","5.6","5.4","3.6","3.4","2.9","10.0","5.7","4.7","4.4","0.6","1.0","41.5","10.8","33.0","3.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970300","Census Tract 9703, Washington County, Idaho","3102","209","51.5","5.4","3.2","2.0","9.5","3.8","6.7","2.8","9.0","4.6","20.0","4.4","60.2","4.3","43.9","5.7","41.2","5.4","14.6","3.6","9.2","2.8","8.7","2.8","5.2","2.5","1.6","1.1","1.6","1.1","20.0","4.4","37.5","1.5","2.5","(X)","3.3","(X)","2.7","(X)","1455","143","51.1","9.3","3.4","3.5","12.4","7.6","8.6","4.7","5.6","4.5","19.0","7.3","64.9","7.6","45.5","9.7","42.7","8.7","13.7","5.2","8.9","4.0","8.3","4.2","2.3","2.1","0.0","2.2","0.0","2.2","19.0","7.3","40.4","2.1","(X)","(X)","(X)","(X)","(X)","(X)","1647","134","52.0","6.4","3.1","2.5","7.0","3.8","5.1","3.5","12.0","7.0","20.9","5.9","56.0","6.4","42.6","6.9","39.9","6.4","15.3","4.6","9.5","3.9","9.0","3.9","7.8","4.3","3.0","2.1","3.0","2.1","20.9","5.9","35.0","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045940000","Census Tract 9400, Malheur County, Oregon","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970200","Census Tract 9702, Malheur County, Oregon","3225","275","41.6","4.6","2.4","1.3","5.0","2.2","4.6","2.5","4.7","1.8","41.7","5.7","43.6","5.2","36.3","4.4","35.5","4.4","12.4","3.6","6.1","2.6","4.6","2.2","2.4","1.2","1.6","1.1","1.6","1.1","41.7","5.7","38.3","1.6","4.6","(X)","3.1","(X)","5.2","(X)","1867","227","36.9","6.9","2.2","1.9","5.9","3.2","2.2","1.9","4.4","2.3","48.4","8.8","45.0","8.5","36.2","7.0","35.0","7.1","6.6","3.6","2.9","2.5","1.9","2.2","0.0","1.9","0.0","1.9","0.0","1.9","48.4","8.8","42.9","2.5","(X)","(X)","(X)","(X)","(X)","(X)","1358","152","48.0","7.5","2.7","2.3","3.8","2.5","7.8","5.3","5.2","3.0","32.5","9.1","41.7","8.6","36.6","7.7","36.2","7.8","20.3","6.7","10.5","5.1","8.2","4.3","5.6","3.0","3.7","2.7","3.7","2.7","32.5","9.1","33.4","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970300","Census Tract 9703, Malheur County, Oregon","2470","246","52.0","6.1","4.9","2.6","7.3","3.8","4.4","2.2","6.9","3.1","24.5","5.1","49.4","6.3","41.1","5.5","38.0","5.5","21.9","6.1","14.9","5.2","13.6","5.0","4.1","2.3","0.9","1.0","0.5","0.6","24.5","5.1","36.3","1.4","6.7","(X)","7.3","(X)","5.8","(X)","1161","176","53.7","9.2","5.3","4.7","3.2","2.8","2.9","2.7","5.3","4.1","29.5","7.4","51.2","9.0","45.9","9.1","42.1","9.3","18.3","8.3","12.7","8.2","11.2","8.0","0.9","1.1","0.4","0.7","0.4","0.7","29.5","7.4","38.3","1.9","(X)","(X)","(X)","(X)","(X)","(X)","1309","143","50.5","7.9","4.4","2.8","11.0","6.7","5.7","3.9","8.3","5.0","20.1","7.1","47.7","9.0","36.8","7.6","34.3","7.2","25.2","8.6","16.7","5.7","15.7","5.4","7.0","4.1","1.4","1.7","0.5","0.9","20.1","7.1","34.6","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970400","Census Tract 9704, Malheur County, Oregon","3110","280","39.5","5.2","7.9","3.3","4.6","2.7","7.9","3.8","9.7","3.6","30.4","5.2","42.7","6.4","31.6","5.2","27.3","4.8","20.5","6.4","13.6","4.3","11.5","3.1","6.4","2.8","2.2","1.7","0.6","0.8","30.4","5.2","34.9","1.8","5.5","(X)","11.3","(X)","9.0","(X)","1523","222","42.3","8.6","9.3","5.0","4.9","3.4","6.5","4.3","6.8","4.8","30.3","8.2","50.0","9.3","36.9","8.3","30.5","8.0","16.3","6.2","12.8","5.8","11.8","5.2","3.4","2.9","1.8","2.6","0.0","2.3","30.3","8.2","37.9","2.1","(X)","(X)","(X)","(X)","(X)","(X)","1587","152","36.7","6.5","6.6","4.4","4.3","3.6","9.3","5.3","12.5","5.4","30.6","7.4","35.7","7.8","26.5","6.4","24.2","5.8","24.5","9.8","14.3","5.3","11.3","4.4","9.2","4.9","2.5","2.6","1.3","1.6","30.6","7.4","32.0","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970500","Census Tract 9705, Malheur County, Oregon","3140","266","50.3","5.4","8.3","3.1","8.9","2.5","2.3","1.4","8.1","2.5","22.2","4.3","59.6","4.9","49.0","5.5","41.5","4.6","13.7","3.9","8.3","3.3","7.7","3.2","4.5","1.9","1.3","0.9","1.1","0.9","22.2","4.3","38.9","1.5","7.6","(X)","11.1","(X)","12.2","(X)","1658","195","56.4","6.5","7.0","3.9","10.0","3.8","2.2","1.7","10.1","4.0","14.3","4.6","73.5","5.6","59.2","6.3","52.2","6.3","8.1","3.7","3.3","2.4","3.3","2.4","4.1","2.3","0.9","1.1","0.9","1.1","14.3","4.6","42.4","2.0","(X)","(X)","(X)","(X)","(X)","(X)","1482","128","43.5","6.9","9.7","5.1","7.6","3.6","2.4","2.4","5.7","3.1","31.0","6.3","44.2","7.4","37.6","7.5","29.6","5.9","19.8","6.7","14.0","5.7","12.6","5.6","5.0","3.3","1.7","1.6","1.3","1.4","31.0","6.3","34.2","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970600","Census Tract 9706, Malheur County, Oregon","2303","243","48.9","4.6","4.8","2.6","5.4","2.1","5.4","2.8","10.6","4.1","25.0","4.3","54.7","4.8","43.9","5.0","40.5","5.2","16.2","4.2","7.9","2.6","6.5","2.5","4.1","2.0","1.9","1.4","1.9","1.4","25.0","4.3","39.6","2.0","3.9","(X)","4.5","(X)","4.0","(X)","1168","159","53.8","6.7","6.8","4.7","6.6","3.9","2.1","1.9","10.8","4.5","19.9","5.1","66.7","7.1","53.6","7.4","47.6","7.7","11.3","5.2","5.1","3.2","4.3","2.9","2.1","1.9","1.9","1.8","1.9","1.8","19.9","5.1","44.4","2.9","(X)","(X)","(X)","(X)","(X)","(X)","1135","134","43.9","7.4","2.6","2.2","4.2","2.8","8.7","5.5","10.3","6.0","30.2","7.6","42.4","6.4","33.8","6.9","33.2","6.9","21.2","6.7","10.8","4.3","8.8","3.9","6.2","3.6","1.9","2.3","1.9","2.3","30.2","7.6","33.8","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970700","Census Tract 9707, Malheur County, Oregon","932","117","59.8","4.8","6.3","2.5","4.2","2.1","3.5","2.2","10.7","3.7","15.5","3.8","64.9","5.2","53.4","5.1","49.9","4.8","13.0","3.4","8.2","2.6","5.8","2.2","6.7","2.7","4.5","2.1","4.1","2.0","15.5","3.8","42.8","2.3","7.8","(X)","10.4","(X)","11.8","(X)","495","74","71.1","8.1","5.5","3.6","2.6","2.2","4.0","3.1","7.7","5.5","9.1","4.7","86.9","5.2","74.5","7.1","69.9","7.9","2.8","1.8","1.2","1.5","1.2","1.5","1.2","1.3","0.8","1.0","0.0","6.8","9.1","4.7","51.2","3.0","(X)","(X)","(X)","(X)","(X)","(X)","437","66","46.9","8.1","7.3","4.2","5.9","3.7","3.0","2.3","14.2","6.2","22.7","6.2","40.0","8.6","29.5","7.9","27.2","7.7","24.5","6.7","16.0","5.1","11.0","4.6","12.8","5.2","8.7","4.1","8.7","4.1","22.7","6.2","31.7","3.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970900","Census Tract 9709, Malheur County, Oregon","4095","298","26.3","3.1","2.8","1.2","2.7","1.3","2.2","1.0","6.9","1.8","59.1","3.6","28.9","3.4","22.6","2.9","20.7","2.9","8.9","2.0","5.3","1.3","4.5","1.3","3.1","1.2","1.2","0.7","1.1","0.7","59.1","3.6","39.1","1.8","4.1","(X)","10.7","(X)","8.1","(X)","3266","286","20.4","3.2","2.3","1.3","2.3","1.4","2.1","1.2","7.0","2.3","65.9","4.1","28.0","4.0","20.5","3.3","18.7","3.2","3.7","1.7","1.2","0.9","0.9","0.8","2.4","1.4","1.0","0.7","0.9","0.8","65.9","4.1","42.6","2.8","(X)","(X)","(X)","(X)","(X)","(X)","829","80","49.2","6.1","4.5","2.4","4.6","4.3","2.7","1.3","6.9","3.1","32.2","5.8","32.4","5.9","30.6","5.6","28.8","5.2","29.6","6.3","21.1","5.4","18.7","5.3","5.8","2.6","1.9","1.3","1.7","1.2","32.2","5.8","32.2","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
