"GEO_ID","NAME","S2303_C01_001E","S2303_C01_001M","S2303_C01_002E","S2303_C01_002M","S2303_C01_003E","S2303_C01_003M","S2303_C01_004E","S2303_C01_004M","S2303_C01_005E","S2303_C01_005M","S2303_C01_006E","S2303_C01_006M","S2303_C01_007E","S2303_C01_007M","S2303_C01_008E","S2303_C01_008M","S2303_C01_009E","S2303_C01_009M","S2303_C01_010E","S2303_C01_010M","S2303_C01_011E","S2303_C01_011M","S2303_C01_012E","S2303_C01_012M","S2303_C01_013E","S2303_C01_013M","S2303_C01_014E","S2303_C01_014M","S2303_C01_015E","S2303_C01_015M","S2303_C01_016E","S2303_C01_016M","S2303_C01_017E","S2303_C01_017M","S2303_C01_018E","S2303_C01_018M","S2303_C01_019E","S2303_C01_019M","S2303_C01_020E","S2303_C01_020M","S2303_C01_021E","S2303_C01_021M","S2303_C02_001E","S2303_C02_001M","S2303_C02_002E","S2303_C02_002M","S2303_C02_003E","S2303_C02_003M","S2303_C02_004E","S2303_C02_004M","S2303_C02_005E","S2303_C02_005M","S2303_C02_006E","S2303_C02_006M","S2303_C02_007E","S2303_C02_007M","S2303_C02_008E","S2303_C02_008M","S2303_C02_009E","S2303_C02_009M","S2303_C02_010E","S2303_C02_010M","S2303_C02_011E","S2303_C02_011M","S2303_C02_012E","S2303_C02_012M","S2303_C02_013E","S2303_C02_013M","S2303_C02_014E","S2303_C02_014M","S2303_C02_015E","S2303_C02_015M","S2303_C02_016E","S2303_C02_016M","S2303_C02_017E","S2303_C02_017M","S2303_C02_018E","S2303_C02_018M","S2303_C02_019E","S2303_C02_019M","S2303_C02_020E","S2303_C02_020M","S2303_C02_021E","S2303_C02_021M","S2303_C03_001E","S2303_C03_001M","S2303_C03_002E","S2303_C03_002M","S2303_C03_003E","S2303_C03_003M","S2303_C03_004E","S2303_C03_004M","S2303_C03_005E","S2303_C03_005M","S2303_C03_006E","S2303_C03_006M","S2303_C03_007E","S2303_C03_007M","S2303_C03_008E","S2303_C03_008M","S2303_C03_009E","S2303_C03_009M","S2303_C03_010E","S2303_C03_010M","S2303_C03_011E","S2303_C03_011M","S2303_C03_012E","S2303_C03_012M","S2303_C03_013E","S2303_C03_013M","S2303_C03_014E","S2303_C03_014M","S2303_C03_015E","S2303_C03_015M","S2303_C03_016E","S2303_C03_016M","S2303_C03_017E","S2303_C03_017M","S2303_C03_018E","S2303_C03_018M","S2303_C03_019E","S2303_C03_019M","S2303_C03_020E","S2303_C03_020M","S2303_C03_021E","S2303_C03_021M"
"1400000US16087970100","Census Tract 9701, Washington County, Idaho","976","110","50.8","6.4","11.3","4.4","5.9","2.6","4.2","2.0","3.4","1.7","24.4","4.8","59.9","5.0","53.9","5.4","46.4","6.2","10.5","3.0","5.6","2.2","2.5","1.6","5.2","2.5","2.6","2.1","1.9","1.8","24.4","4.8","43.2","2.7","3.2","(X)","8.2","(X)","5.9","(X)","550","84","56.2","9.1","14.5","7.1","3.8","2.5","3.6","2.4","2.4","1.6","19.5","6.4","73.8","6.6","68.2","6.6","55.1","8.7","5.5","2.5","2.5","2.1","1.1","1.4","1.3","1.4","0.0","5.7","0.0","5.7","19.5","6.4","48.4","3.8","(X)","(X)","(X)","(X)","(X)","(X)","426","55","43.9","7.9","7.0","4.1","8.7","4.4","4.9","4.0","4.7","3.0","30.8","7.5","42.0","8.6","35.4","8.0","35.2","8.0","16.9","6.0","9.6","4.3","4.2","3.1","10.3","5.0","5.9","4.8","4.5","4.2","30.8","7.5","35.4","3.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970200","Census Tract 9702, Washington County, Idaho","2283","184","46.0","7.7","8.7","5.0","7.7","3.3","4.8","3.0","6.7","2.9","26.1","7.1","54.1","7.0","44.9","7.4","41.6","7.7","13.9","5.0","7.7","4.3","3.7","2.5","5.9","2.6","2.2","1.7","0.7","0.9","26.1","7.1","38.1","2.0","1.9","(X)","3.6","(X)","2.8","(X)","1236","128","54.7","8.6","8.8","5.3","5.6","4.9","3.9","3.2","7.3","3.9","19.7","7.9","66.3","8.0","55.0","8.3","50.1","8.7","11.2","6.3","7.7","4.6","3.8","3.2","2.8","2.8","0.8","1.5","0.8","1.5","19.7","7.9","42.1","2.8","(X)","(X)","(X)","(X)","(X)","(X)","1047","101","35.8","9.8","8.6","5.9","10.2","5.1","5.8","4.6","5.9","4.3","33.6","9.3","39.8","8.8","32.9","9.7","31.5","9.4","17.1","5.7","7.6","5.0","3.6","3.2","9.5","4.9","3.9","3.4","0.7","1.2","33.6","9.3","32.3","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970300","Census Tract 9703, Washington County, Idaho","2846","194","49.2","5.3","3.4","2.4","10.0","3.5","6.8","2.9","7.3","4.0","23.2","5.4","58.4","6.2","42.4","5.6","39.2","5.8","13.4","4.2","8.4","3.0","8.2","3.0","5.1","2.6","1.8","1.2","1.8","1.2","23.2","5.4","37.4","1.9","2.2","(X)","4.3","(X)","4.7","(X)","1300","149","50.2","9.3","3.2","2.9","9.1","5.5","7.5","4.4","5.4","5.3","24.7","8.1","62.2","8.9","46.2","9.3","42.9","9.0","11.4","7.0","7.2","4.7","7.2","4.7","1.8","1.8","0.0","2.5","0.0","2.5","24.7","8.1","40.7","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1546","117","48.4","7.3","3.6","3.4","10.8","5.3","6.3","4.6","9.0","5.7","21.9","6.8","55.2","8.2","39.3","8.1","36.0","7.7","15.0","5.1","9.4","4.2","9.1","4.2","7.9","4.6","3.4","2.2","3.4","2.2","21.9","6.8","34.8","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045940000","Census Tract 9400, Malheur County, Oregon","0","92","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","0","92","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","92","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970200","Census Tract 9702, Malheur County, Oregon","2887","314","51.6","6.8","5.5","2.8","4.2","2.2","6.7","3.7","4.4","2.2","27.6","7.4","53.9","7.5","47.4","6.6","43.7","6.7","16.2","4.2","8.1","2.8","6.2","2.4","2.2","1.5","1.7","1.3","1.7","1.3","27.6","7.4","38.8","1.6","3.6","(X)","3.7","(X)","5.2","(X)","1527","265","49.8","11.3","7.7","4.9","5.7","3.7","1.3","1.8","4.8","3.0","30.7","13.0","60.1","12.4","54.3","11.1","47.9","10.9","9.2","4.5","3.1","2.6","1.9","2.1","0.0","2.3","0.0","2.3","0.0","2.3","30.7","13.0","43.4","2.1","(X)","(X)","(X)","(X)","(X)","(X)","1360","134","53.6","8.1","3.2","2.6","2.5","2.0","12.7","7.3","3.9","2.8","24.1","6.9","47.0","8.9","39.6","8.3","39.0","8.2","24.2","7.7","13.6","5.0","11.0","4.7","4.7","3.1","3.5","2.7","3.5","2.7","24.1","6.9","34.1","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970300","Census Tract 9703, Malheur County, Oregon","2451","279","49.9","8.0","7.1","3.1","6.5","4.2","3.8","1.8","7.5","5.4","25.2","6.4","50.0","6.5","41.0","6.8","36.4","6.8","21.8","5.8","14.7","5.4","12.6","5.4","3.0","2.1","1.3","1.2","0.9","1.0","25.2","6.4","37.0","1.9","6.4","(X)","8.8","(X)","6.5","(X)","1183","200","49.5","11.2","6.8","5.3","2.7","2.6","2.3","2.6","8.0","6.5","30.6","7.9","51.0","9.2","44.0","9.8","38.9","9.6","17.2","9.1","11.8","8.9","10.1","8.5","1.2","1.5","0.5","0.9","0.5","0.9","30.6","7.9","39.1","2.7","(X)","(X)","(X)","(X)","(X)","(X)","1268","151","50.2","9.2","7.3","3.8","10.0","7.0","5.3","3.0","7.0","6.1","20.1","7.8","49.1","8.6","38.2","8.6","34.1","8.4","26.1","7.2","17.4","5.6","14.9","5.7","4.7","3.2","2.0","2.0","1.3","1.6","20.1","7.8","35.4","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970400","Census Tract 9704, Malheur County, Oregon","3035","292","43.5","6.1","8.9","3.6","5.4","3.5","8.8","4.2","7.2","3.1","26.2","5.4","50.3","7.7","38.4","7.1","33.6","6.6","18.2","6.8","11.5","4.5","9.2","3.2","5.3","2.6","2.5","2.2","0.8","0.9","26.2","5.4","35.7","2.0","3.0","(X)","4.8","(X)","4.1","(X)","1507","214","45.0","9.5","9.9","5.4","5.8","4.1","6.8","4.8","4.6","4.3","27.9","7.7","56.2","9.0","43.5","8.8","37.6","9.0","12.1","5.9","9.0","5.3","7.4","4.9","3.8","4.1","2.4","3.6","0.0","2.3","27.9","7.7","38.5","2.3","(X)","(X)","(X)","(X)","(X)","(X)","1528","181","42.1","7.7","7.9","4.8","5.0","4.8","10.7","6.0","9.8","5.1","24.5","7.3","44.6","10.3","33.3","9.3","29.6","8.1","24.1","9.8","14.1","5.0","10.9","3.6","6.7","3.5","2.6","2.4","1.5","1.9","24.5","7.3","33.1","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970500","Census Tract 9705, Malheur County, Oregon","3223","249","45.6","6.1","9.6","2.8","10.9","3.3","2.7","1.8","7.7","2.3","23.5","4.6","56.3","4.2","45.3","4.2","37.7","4.6","15.8","4.5","9.0","3.5","6.9","3.2","4.4","2.0","0.9","0.8","0.9","0.8","23.5","4.6","38.4","1.5","7.2","(X)","10.1","(X)","11.4","(X)","1688","203","50.2","7.4","11.4","5.6","12.2","4.2","2.2","2.1","8.2","3.4","15.8","4.7","68.6","5.6","54.4","6.1","45.6","7.5","11.8","4.1","6.5","4.0","3.9","2.9","3.8","2.4","0.7","1.0","0.7","1.0","15.8","4.7","41.7","2.0","(X)","(X)","(X)","(X)","(X)","(X)","1535","120","40.5","7.6","7.8","4.0","9.5","4.3","3.3","3.0","7.1","3.6","31.9","7.4","42.8","6.6","35.3","6.4","29.1","5.8","20.3","6.9","11.7","5.6","10.2","5.4","5.1","3.5","1.2","1.4","1.2","1.4","31.9","7.4","33.8","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970600","Census Tract 9706, Malheur County, Oregon","2484","254","49.0","5.3","6.0","2.3","6.4","2.3","6.2","2.9","8.8","3.1","23.8","4.0","57.0","4.8","46.4","5.2","42.3","5.0","15.3","3.8","6.7","2.9","5.2","2.5","4.0","2.2","1.9","1.4","1.4","1.5","23.8","4.0","39.7","2.1","3.8","(X)","3.7","(X)","3.2","(X)","1267","168","58.3","6.4","6.0","4.5","7.7","4.4","2.1","1.5","9.1","4.3","16.9","5.5","72.1","5.7","58.8","6.6","53.1","6.1","9.4","4.1","4.5","3.1","4.2","3.1","1.6","1.2","1.0","1.0","1.0","1.0","16.9","5.5","44.8","2.5","(X)","(X)","(X)","(X)","(X)","(X)","1217","133","39.2","7.2","6.0","3.3","5.0","3.0","10.4","5.5","8.5","4.8","30.9","7.0","41.2","6.7","33.4","6.5","31.1","6.5","21.4","7.3","9.0","4.5","6.2","3.5","6.5","3.9","2.8","2.4","1.9","2.5","30.9","7.0","33.3","2.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970700","Census Tract 9707, Malheur County, Oregon","913","141","55.9","5.0","6.2","2.5","4.1","2.0","5.5","2.6","11.6","4.2","16.8","4.6","64.6","6.0","52.1","5.4","48.6","4.9","13.0","4.0","7.0","2.8","4.6","2.2","5.6","2.3","3.0","1.5","2.6","1.4","16.8","4.6","43.0","2.3","7.5","(X)","9.8","(X)","10.6","(X)","499","91","64.1","7.9","6.0","3.4","3.4","2.7","5.8","3.7","9.0","5.0","11.6","5.1","82.0","6.4","68.1","7.5","62.7","7.8","5.2","3.3","1.4","1.6","1.4","1.6","1.2","1.5","0.6","1.0","0.0","6.8","11.6","5.1","49.8","4.0","(X)","(X)","(X)","(X)","(X)","(X)","414","77","45.9","8.5","6.5","4.2","4.8","2.8","5.1","3.6","14.7","7.9","22.9","7.0","43.7","8.8","32.9","8.2","31.6","7.9","22.5","7.3","13.8","5.2","8.5","4.3","10.9","4.7","5.8","3.2","5.8","3.2","22.9","7.0","33.7","3.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970900","Census Tract 9709, Malheur County, Oregon","4416","370","24.4","3.4","3.0","1.2","2.7","1.2","2.5","0.8","7.2","2.1","60.2","4.8","28.6","3.8","21.2","3.0","19.4","3.0","8.1","1.6","4.7","1.2","3.6","1.0","3.1","1.1","1.5","0.8","1.4","0.8","60.2","4.8","39.0","1.5","3.1","(X)","9.8","(X)","8.4","(X)","3563","360","18.2","3.5","2.6","1.3","2.0","1.2","2.6","1.1","7.2","2.6","67.4","5.3","26.8","4.6","18.4","3.6","16.6","3.3","3.7","1.4","1.6","0.9","0.9","0.7","2.1","1.3","0.8","0.6","0.7","0.6","67.4","5.3","42.5","2.8","(X)","(X)","(X)","(X)","(X)","(X)","853","86","50.3","7.0","4.5","2.6","5.4","4.1","2.2","1.7","7.6","2.8","30.0","7.1","35.9","6.0","32.7","5.8","31.3","5.8","26.6","5.7","17.8","4.4","15.0","4.3","7.5","3.3","4.2","3.0","4.0","2.9","30.0","7.1","32.4","1.5","(X)","(X)","(X)","(X)","(X)","(X)"
