"GEO_ID","NAME","S2303_C01_001E","S2303_C01_001M","S2303_C01_002E","S2303_C01_002M","S2303_C01_003E","S2303_C01_003M","S2303_C01_004E","S2303_C01_004M","S2303_C01_005E","S2303_C01_005M","S2303_C01_006E","S2303_C01_006M","S2303_C01_007E","S2303_C01_007M","S2303_C01_008E","S2303_C01_008M","S2303_C01_009E","S2303_C01_009M","S2303_C01_010E","S2303_C01_010M","S2303_C01_011E","S2303_C01_011M","S2303_C01_012E","S2303_C01_012M","S2303_C01_013E","S2303_C01_013M","S2303_C01_014E","S2303_C01_014M","S2303_C01_015E","S2303_C01_015M","S2303_C01_016E","S2303_C01_016M","S2303_C01_017E","S2303_C01_017M","S2303_C01_018E","S2303_C01_018M","S2303_C01_019E","S2303_C01_019M","S2303_C01_020E","S2303_C01_020M","S2303_C01_021E","S2303_C01_021M","S2303_C02_001E","S2303_C02_001M","S2303_C02_002E","S2303_C02_002M","S2303_C02_003E","S2303_C02_003M","S2303_C02_004E","S2303_C02_004M","S2303_C02_005E","S2303_C02_005M","S2303_C02_006E","S2303_C02_006M","S2303_C02_007E","S2303_C02_007M","S2303_C02_008E","S2303_C02_008M","S2303_C02_009E","S2303_C02_009M","S2303_C02_010E","S2303_C02_010M","S2303_C02_011E","S2303_C02_011M","S2303_C02_012E","S2303_C02_012M","S2303_C02_013E","S2303_C02_013M","S2303_C02_014E","S2303_C02_014M","S2303_C02_015E","S2303_C02_015M","S2303_C02_016E","S2303_C02_016M","S2303_C02_017E","S2303_C02_017M","S2303_C02_018E","S2303_C02_018M","S2303_C02_019E","S2303_C02_019M","S2303_C02_020E","S2303_C02_020M","S2303_C02_021E","S2303_C02_021M","S2303_C03_001E","S2303_C03_001M","S2303_C03_002E","S2303_C03_002M","S2303_C03_003E","S2303_C03_003M","S2303_C03_004E","S2303_C03_004M","S2303_C03_005E","S2303_C03_005M","S2303_C03_006E","S2303_C03_006M","S2303_C03_007E","S2303_C03_007M","S2303_C03_008E","S2303_C03_008M","S2303_C03_009E","S2303_C03_009M","S2303_C03_010E","S2303_C03_010M","S2303_C03_011E","S2303_C03_011M","S2303_C03_012E","S2303_C03_012M","S2303_C03_013E","S2303_C03_013M","S2303_C03_014E","S2303_C03_014M","S2303_C03_015E","S2303_C03_015M","S2303_C03_016E","S2303_C03_016M","S2303_C03_017E","S2303_C03_017M","S2303_C03_018E","S2303_C03_018M","S2303_C03_019E","S2303_C03_019M","S2303_C03_020E","S2303_C03_020M","S2303_C03_021E","S2303_C03_021M"
"1400000US16027020602","Census Tract 206.02, Canyon County, Idaho","4242","412","48.4","6.7","6.3","3.5","4.2","2.2","6.6","3.7","1.8","1.7","32.7","6.2","52.0","6.7","46.2","6.1","42.8","6.8","12.2","3.8","7.9","2.9","5.0","2.4","3.1","2.2","0.6","0.8","0.6","0.8","32.7","6.2","38.4","2.3","4.7","(X)","10.3","(X)","9.2","(X)","2296","328","51.7","9.8","6.8","5.0","3.9","2.9","2.0","2.1","3.3","3.1","32.3","9.1","55.4","10.1","52.1","9.9","50.2","10.1","8.6","5.5","6.3","4.9","1.5","1.8","3.7","3.5","0.0","1.3","0.0","1.3","32.3","9.1","40.4","3.4","(X)","(X)","(X)","(X)","(X)","(X)","1946","298","44.6","9.5","5.8","5.3","4.5","3.1","12.1","7.4","0.0","1.5","33.1","9.1","48.0","8.7","39.1","9.2","34.0","9.1","16.4","7.2","9.9","5.5","9.2","5.3","2.4","2.8","1.3","1.9","1.3","1.9","33.1","9.1","36.1","2.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020700","Census Tract 207, Canyon County, Idaho","2288","256","59.1","6.7","8.0","4.1","4.9","2.6","7.7","3.5","3.1","2.3","17.2","4.9","68.9","5.6","57.1","7.1","51.2","7.2","10.3","4.5","8.6","4.1","6.8","3.7","3.5","2.6","1.4","1.8","1.1","1.7","17.2","4.9","40.3","1.7","10.8","(X)","10.8","(X)","11.3","(X)","1198","182","67.7","8.2","7.8","6.2","5.3","4.3","7.9","5.8","2.7","3.0","8.6","5.6","83.8","7.2","69.9","7.7","62.9","8.6","7.6","4.3","5.6","3.2","4.8","2.9","0.0","2.5","0.0","2.5","0.0","2.5","8.6","5.6","43.3","2.0","(X)","(X)","(X)","(X)","(X)","(X)","1090","140","49.6","10.5","8.2","6.1","4.5","4.0","7.4","4.7","3.6","3.5","26.7","9.0","52.6","9.8","42.9","12.0","38.3","11.9","13.3","7.8","11.8","7.6","9.1","6.6","7.4","5.4","3.0","3.7","2.3","3.6","26.7","9.0","36.1","2.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020901","Census Tract 209.01, Canyon County, Idaho","7988","789","54.0","4.3","5.8","2.5","6.3","2.9","4.3","2.3","9.1","4.7","20.6","5.1","54.4","5.4","47.4","5.2","45.0","4.8","17.6","4.0","11.7","3.8","8.3","3.5","7.5","3.8","0.6","0.7","0.6","0.7","20.6","5.1","36.1","2.5","4.4","(X)","12.1","(X)","9.2","(X)","3656","457","62.0","8.0","3.9","2.8","6.7","4.5","4.4","2.8","7.9","5.1","15.2","7.4","68.7","8.7","61.8","8.4","58.6","8.4","10.5","5.9","4.0","2.9","3.3","2.6","5.5","4.7","0.0","0.8","0.0","0.8","15.2","7.4","40.6","3.9","(X)","(X)","(X)","(X)","(X)","(X)","4332","467","47.2","7.7","7.4","4.3","6.0","3.9","4.2","3.4","10.2","7.2","25.1","7.7","42.2","8.2","35.3","8.9","33.5","9.0","23.5","6.6","18.1","6.6","12.5","6.0","9.2","5.7","1.2","1.4","1.2","1.4","25.1","7.7","31.7","2.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027020902","Census Tract 209.02, Canyon County, Idaho","8643","671","57.7","4.4","8.3","2.7","4.8","2.4","1.4","1.1","6.1","2.2","21.7","3.9","59.3","4.0","53.4","4.5","47.2","4.4","15.3","3.7","10.9","3.3","9.2","2.8","3.7","1.7","1.7","1.3","1.2","1.2","21.7","3.9","38.1","1.6","4.4","(X)","7.3","(X)","7.3","(X)","4218","456","55.1","6.9","12.0","4.6","5.0","3.1","0.9","1.2","6.0","3.3","21.0","6.8","65.1","7.3","57.3","8.3","48.0","7.6","11.3","4.8","8.4","4.5","5.7","4.0","2.7","2.4","1.4","1.7","1.4","1.7","21.0","6.8","41.3","2.7","(X)","(X)","(X)","(X)","(X)","(X)","4425","422","60.1","5.3","4.8","2.9","4.6","3.4","1.9","1.6","6.1","3.4","22.5","5.0","53.8","6.0","49.7","5.6","46.5","5.8","19.1","5.6","13.2","4.5","12.6","4.3","4.6","2.8","1.9","2.0","1.1","1.7","22.5","5.0","34.9","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021001","Census Tract 210.01, Canyon County, Idaho","8142","508","55.7","5.1","7.0","2.0","4.1","2.0","6.6","2.3","4.3","1.7","22.3","4.2","59.5","4.5","52.9","4.8","47.4","4.9","16.0","3.4","9.0","2.4","7.7","2.3","2.2","1.4","0.8","0.7","0.6","0.6","22.3","4.2","38.8","1.3","10.1","(X)","12.6","(X)","15.2","(X)","4080","422","66.4","7.2","6.3","3.4","5.1","3.1","7.0","4.0","1.9","1.6","13.3","4.5","73.7","5.9","65.0","7.1","59.4","7.3","11.4","4.5","7.5","3.7","6.7","3.6","1.7","1.4","0.2","0.4","0.2","0.4","13.3","4.5","42.1","2.1","(X)","(X)","(X)","(X)","(X)","(X)","4062","303","45.0","7.4","7.6","3.2","3.1","2.5","6.2","3.3","6.7","3.5","31.3","6.7","45.3","7.4","40.8","7.9","35.4","7.3","20.7","4.9","10.4","3.0","8.6","2.7","2.7","1.9","1.4","1.3","1.0","1.1","31.3","6.7","34.7","1.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021002","Census Tract 210.02, Canyon County, Idaho","5382","544","59.7","5.9","7.3","3.7","2.5","2.4","4.6","2.8","2.9","1.9","22.9","5.3","60.7","4.8","54.9","4.9","50.0","5.5","12.7","4.2","10.1","3.4","8.9","3.3","3.7","2.2","2.0","1.7","0.8","1.3","22.9","5.3","40.2","2.2","6.0","(X)","7.5","(X)","7.2","(X)","2727","340","66.7","8.1","5.9","4.8","2.3","2.3","6.5","5.3","3.2","2.9","15.4","6.4","76.1","6.2","66.9","6.6","61.9","7.5","6.7","4.2","5.7","4.2","4.8","4.0","1.8","2.6","0.0","1.1","0.0","1.1","15.4","6.4","44.9","3.4","(X)","(X)","(X)","(X)","(X)","(X)","2655","298","52.5","7.5","8.8","4.9","2.7","3.2","2.8","2.2","2.6","2.4","30.6","7.9","44.9","8.0","42.5","7.7","37.7","7.3","18.9","6.2","14.6","4.7","13.1","4.6","5.6","3.8","4.1","3.5","1.7","2.6","30.6","7.9","34.3","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021100","Census Tract 211, Canyon County, Idaho","9539","775","54.3","4.4","6.5","2.2","4.7","2.2","3.7","2.1","5.3","2.4","25.5","3.7","57.3","4.3","52.8","4.2","48.7","4.4","12.1","3.1","6.7","1.9","5.0","1.9","5.0","2.2","1.3","1.0","0.6","0.7","25.5","3.7","38.9","1.7","8.8","(X)","10.9","(X)","8.7","(X)","4772","509","59.8","6.3","5.8","3.2","3.8","3.6","3.2","2.1","4.4","2.9","22.9","5.4","66.0","5.6","60.7","5.3","56.5","5.8","9.2","3.8","4.9","2.7","3.4","2.3","1.8","2.2","0.0","0.6","0.0","0.6","22.9","5.4","42.5","2.0","(X)","(X)","(X)","(X)","(X)","(X)","4767","434","48.7","6.4","7.2","2.9","5.6","2.8","4.2","3.5","6.2","3.5","28.2","5.9","48.6","6.4","44.9","6.7","40.9","6.8","15.0","5.1","8.4","2.9","6.6","2.7","8.2","3.8","2.7","2.0","1.2","1.3","28.2","5.9","34.9","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021200","Census Tract 212, Canyon County, Idaho","4350","357","50.9","7.2","7.4","3.5","8.6","3.3","6.5","3.4","4.6","2.5","22.1","5.7","57.2","8.6","45.9","7.9","41.1","7.7","16.0","6.4","10.0","4.5","7.5","4.0","4.7","2.9","2.4","2.0","2.4","2.0","22.1","5.7","37.7","2.4","5.7","(X)","5.6","(X)","5.9","(X)","1987","278","50.2","9.6","3.9","3.2","13.5","6.6","9.3","5.4","5.1","4.6","18.0","9.1","66.5","11.4","49.1","9.6","45.2","9.6","10.4","8.7","3.0","3.5","3.0","3.5","5.0","5.2","2.0","2.9","2.0","2.9","18.0","9.1","40.3","3.7","(X)","(X)","(X)","(X)","(X)","(X)","2363","283","51.5","9.5","10.3","5.2","4.5","3.3","4.1","3.8","4.1","2.8","25.5","7.4","49.3","10.3","43.2","9.8","37.6","9.5","20.7","6.9","15.9","7.2","11.3","6.1","4.4","3.8","2.7","2.9","2.7","2.9","25.5","7.4","35.2","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021300","Census Tract 213, Canyon County, Idaho","1862","475","29.3","6.8","6.2","3.9","5.9","3.0","11.0","6.2","6.7","3.6","40.9","5.6","47.4","5.3","30.3","7.1","25.8","7.1","10.8","3.2","4.4","2.4","2.8","2.2","0.9","0.8","0.9","0.8","0.6","0.7","40.9","5.6","40.1","2.1","6.3","(X)","8.6","(X)","8.7","(X)","1121","389","33.5","10.7","9.5","6.1","4.6","3.8","12.3","7.1","8.7","5.4","31.5","7.0","62.1","8.6","39.4","10.6","32.5","10.5","5.4","6.0","2.5","3.2","0.0","2.6","1.0","1.2","1.0","1.2","1.0","1.2","31.5","7.0","42.5","1.6","(X)","(X)","(X)","(X)","(X)","(X)","741","127","22.9","8.8","1.3","1.8","7.7","4.6","9.0","6.3","3.8","3.7","55.2","10.4","25.1","11.3","16.5","8.0","15.8","7.9","19.0","8.2","7.2","5.6","7.2","5.6","0.7","1.5","0.7","1.5","0.0","4.0","55.2","10.4","34.7","3.9","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021500","Census Tract 215, Canyon County, Idaho","3314","390","30.4","5.5","9.4","5.6","4.7","1.9","6.5","2.5","16.5","4.7","32.5","5.6","34.8","5.3","23.5","4.5","19.8","4.1","25.0","6.0","12.8","5.2","7.2","4.0","7.7","2.2","3.5","1.6","3.5","1.6","32.5","5.6","32.1","1.8","13.9","(X)","15.6","(X)","15.5","(X)","1643","312","35.4","8.5","12.2","9.4","3.9","2.8","7.0","5.0","15.4","5.2","26.1","7.5","41.5","7.4","30.1","7.3","25.3","6.2","23.5","9.0","12.4","9.0","5.0","4.7","8.9","4.1","5.1","3.1","5.1","3.1","26.1","7.5","33.5","2.7","(X)","(X)","(X)","(X)","(X)","(X)","1671","275","25.5","6.0","6.6","4.3","5.5","2.9","6.0","2.5","17.5","6.8","38.8","7.8","28.2","7.4","17.0","6.3","14.4","5.3","26.5","7.5","13.2","5.7","9.3","5.1","6.5","3.1","2.0","1.5","1.9","1.4","38.8","7.8","30.4","2.5","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021600","Census Tract 216, Canyon County, Idaho","2466","263","48.7","8.1","5.6","3.6","10.3","4.0","6.1","3.4","7.7","3.5","21.6","6.2","53.1","8.0","43.1","6.9","40.7","7.3","19.6","5.6","9.1","5.0","7.5","4.7","5.7","3.4","2.1","2.5","0.5","0.7","21.6","6.2","37.5","3.0","11.3","(X)","13.3","(X)","11.4","(X)","1158","174","59.9","10.8","1.6","1.7","7.9","4.0","0.7","1.9","6.6","4.3","23.2","9.9","59.6","10.8","53.1","10.4","52.3","10.3","15.6","7.7","8.1","7.2","7.3","7.1","1.6","1.6","0.3","0.7","0.3","0.7","23.2","9.9","42.1","4.4","(X)","(X)","(X)","(X)","(X)","(X)","1308","189","38.8","9.4","9.2","6.5","12.3","6.7","10.9","6.0","8.7","5.4","20.2","5.6","47.4","10.2","34.2","8.6","30.4","9.1","23.1","7.1","10.0","6.3","7.6","5.0","9.3","6.1","3.7","4.6","0.7","1.1","20.2","5.6","33.5","3.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021700","Census Tract 217, Canyon County, Idaho","6564","479","53.0","4.3","8.3","2.9","3.4","1.5","3.8","1.8","5.8","2.0","25.7","4.5","56.3","5.2","50.4","4.8","45.5","4.4","15.2","3.9","10.1","2.9","7.2","2.6","2.7","1.2","0.8","0.8","0.4","0.6","25.7","4.5","37.9","1.4","4.7","(X)","5.9","(X)","5.1","(X)","3140","264","65.3","6.7","5.2","3.2","4.5","2.3","5.9","3.5","4.5","3.2","14.7","5.4","73.9","7.1","64.6","7.0","60.8","7.1","9.5","5.2","4.7","3.6","3.7","3.4","1.9","1.8","1.2","1.4","0.7","1.2","14.7","5.4","41.2","1.8","(X)","(X)","(X)","(X)","(X)","(X)","3424","331","41.7","6.0","11.1","4.8","2.5","1.7","1.9","1.4","7.0","2.9","35.8","6.7","40.3","6.5","37.3","6.0","31.4","5.6","20.5","5.0","15.0","4.5","10.4","4.0","3.5","1.9","0.5","0.8","0.0","0.9","35.8","6.7","33.8","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021800","Census Tract 218, Canyon County, Idaho","3528","338","53.2","6.2","6.0","2.2","5.2","2.6","2.9","1.7","5.8","2.7","26.8","5.6","56.4","6.1","51.0","6.7","48.0","6.3","12.9","3.1","6.9","2.7","4.6","2.6","3.9","2.2","1.3","1.0","0.6","0.7","26.8","5.6","39.3","2.4","5.8","(X)","5.3","(X)","3.9","(X)","1548","188","64.3","8.3","3.8","3.1","6.2","3.6","3.4","2.8","3.5","2.8","18.7","7.0","70.9","7.9","62.1","8.5","59.9","8.6","9.0","5.0","5.8","4.1","4.3","4.6","1.4","1.9","0.2","0.4","0.2","0.4","18.7","7.0","42.3","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1980","207","44.5","7.8","7.7","3.3","4.5","4.2","2.6","1.9","7.7","4.0","33.1","6.6","45.1","7.5","42.3","8.0","38.7","7.5","15.9","4.4","7.8","3.5","4.9","3.0","6.0","3.4","2.1","1.7","0.9","1.2","33.1","6.6","36.4","3.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021901","Census Tract 219.01, Canyon County, Idaho","3246","247","51.8","5.8","7.1","2.7","4.8","2.9","3.5","2.3","5.6","2.5","27.2","5.5","56.5","6.5","49.9","6.4","45.7","6.1","12.8","3.6","7.5","2.6","5.8","2.4","3.5","2.0","1.5","1.5","0.3","0.4","27.2","5.5","38.0","1.7","8.9","(X)","9.8","(X)","10.1","(X)","1576","182","51.5","8.0","8.1","4.6","1.7","1.6","5.6","4.4","4.8","3.0","28.3","7.0","62.4","8.1","55.0","9.1","48.9","8.1","7.3","4.3","4.6","3.9","2.6","2.5","2.0","1.8","0.0","1.9","0.0","1.9","28.3","7.0","41.8","2.3","(X)","(X)","(X)","(X)","(X)","(X)","1670","155","52.2","8.3","6.0","3.4","7.8","5.5","1.5","1.4","6.4","3.3","26.1","8.1","51.0","9.0","45.0","9.1","42.8","8.9","18.1","5.7","10.2","3.7","8.9","3.4","4.9","3.6","2.9","2.9","0.5","0.8","26.1","8.1","34.5","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021903","Census Tract 219.03, Canyon County, Idaho","6074","458","46.9","4.9","5.1","2.3","5.3","3.0","5.4","2.4","4.0","2.0","33.3","4.9","54.9","4.2","46.7","4.9","44.0","5.0","9.1","3.1","4.6","2.3","2.5","1.6","2.7","1.4","0.7","0.7","0.3","0.4","33.3","4.9","41.8","2.4","8.3","(X)","11.1","(X)","11.1","(X)","2841","266","59.2","8.0","5.5","3.5","2.2","2.2","6.0","3.3","2.5","2.4","24.6","6.5","68.5","6.2","61.0","7.2","56.2","7.7","5.1","3.3","3.0","2.8","2.3","2.5","1.8","1.7","0.7","0.9","0.7","0.9","24.6","6.5","45.8","3.9","(X)","(X)","(X)","(X)","(X)","(X)","3233","328","36.0","5.8","4.7","3.0","8.0","4.4","4.9","3.7","5.3","3.3","41.0","6.7","42.8","6.2","34.1","6.1","33.3","6.2","12.5","5.0","5.9","4.0","2.8","2.3","3.6","2.2","0.7","1.1","0.0","0.9","41.0","6.7","37.3","2.4","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027021904","Census Tract 219.04, Canyon County, Idaho","2108","277","43.0","6.1","5.1","2.7","7.5","4.4","8.0","3.9","8.8","3.5","27.7","6.0","54.9","5.0","39.6","5.7","35.7","6.4","15.0","4.1","7.1","2.6","6.0","2.4","2.5","1.6","1.4","1.5","1.2","1.5","27.7","6.0","40.3","1.5","8.6","(X)","7.9","(X)","6.8","(X)","1063","155","42.7","9.2","6.9","4.5","11.4","8.6","13.8","7.3","3.5","2.9","21.7","7.5","70.5","7.1","47.8","9.4","42.0","9.1","7.7","4.4","1.7","1.3","0.7","0.7","0.1","0.4","0.1","0.4","0.1","0.4","21.7","7.5","45.7","3.6","(X)","(X)","(X)","(X)","(X)","(X)","1045","141","43.3","5.7","3.3","2.5","3.5","2.3","2.0","1.4","14.3","6.3","33.7","8.3","39.0","7.2","31.2","5.6","29.4","6.1","22.4","8.3","12.6","4.9","11.5","4.7","4.9","3.1","2.7","2.9","2.4","2.9","33.7","8.3","34.0","2.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022100","Census Tract 221, Canyon County, Idaho","3155","305","48.1","4.5","5.9","2.7","4.1","1.8","5.1","2.4","4.0","2.0","32.8","5.0","52.8","4.0","45.5","3.9","41.4","4.2","11.4","3.2","7.5","3.0","5.8","2.6","3.0","2.0","1.1","0.7","1.0","0.7","32.8","5.0","40.2","2.0","9.8","(X)","12.4","(X)","10.8","(X)","1564","164","60.3","7.8","6.8","3.4","3.2","2.6","4.0","2.2","3.0","1.8","22.7","6.3","70.6","6.7","63.6","6.9","58.7","7.8","5.9","2.7","3.3","2.2","1.3","1.4","0.8","0.8","0.3","0.4","0.3","0.4","22.7","6.3","46.0","2.3","(X)","(X)","(X)","(X)","(X)","(X)","1591","229","36.2","8.8","5.1","2.9","4.9","3.0","6.1","4.3","5.0","3.6","42.7","9.0","35.3","6.9","27.7","7.2","24.4","7.2","16.8","6.1","11.8","5.4","10.2","4.6","5.2","3.8","1.9","1.3","1.6","1.3","42.7","9.0","32.6","2.7","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022200","Census Tract 222, Canyon County, Idaho","3023","310","53.5","3.9","6.0","2.0","5.6","2.3","2.5","1.1","8.6","2.8","23.8","3.4","55.3","5.2","46.1","4.9","42.4","4.9","15.5","3.8","12.2","3.9","10.5","3.8","5.3","2.3","1.1","0.7","0.6","0.4","23.8","3.4","38.1","2.0","6.2","(X)","6.9","(X)","6.0","(X)","1508","198","60.7","6.0","6.8","2.8","7.9","4.2","2.0","1.5","9.2","4.0","13.5","3.3","70.6","8.7","59.0","8.3","54.0","8.4","9.4","4.7","7.5","4.6","6.2","3.9","6.6","3.7","1.0","1.3","0.4","0.7","13.5","3.3","41.3","2.9","(X)","(X)","(X)","(X)","(X)","(X)","1515","187","46.3","6.0","5.2","2.6","3.4","2.0","3.0","1.8","8.1","4.0","34.1","6.0","40.1","6.3","33.4","6.0","30.9","5.7","21.7","5.5","16.8","5.3","14.7","5.2","4.1","2.8","1.3","1.1","0.7","0.8","34.1","6.0","33.9","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022300","Census Tract 223, Canyon County, Idaho","3861","321","44.1","4.7","6.4","2.6","9.1","5.9","4.9","2.1","7.9","2.8","27.7","4.8","49.7","5.4","40.2","5.2","36.6","4.9","18.1","5.0","8.6","3.0","6.6","2.7","4.6","1.7","1.6","1.0","1.0","0.7","27.7","4.8","39.8","2.5","4.6","(X)","5.4","(X)","6.7","(X)","2159","276","51.5","8.3","4.3","2.4","12.4","10.1","4.4","2.3","8.2","3.5","19.3","5.5","65.8","6.6","50.9","8.8","47.4","8.1","11.1","5.0","3.8","3.4","3.0","3.3","3.8","2.1","1.1","1.1","1.1","1.1","19.3","5.5","44.7","3.1","(X)","(X)","(X)","(X)","(X)","(X)","1702","233","34.7","6.5","9.0","5.8","4.9","2.7","5.6","4.1","7.5","4.1","38.3","8.2","29.3","6.4","26.6","6.5","22.8","6.2","26.9","8.0","14.7","4.7","11.0","4.2","5.5","3.0","2.4","1.9","0.8","0.8","38.3","8.2","31.7","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16027022400","Census Tract 224, Canyon County, Idaho","2764","236","52.7","6.0","5.6","2.1","4.0","2.2","6.3","3.1","3.7","2.1","27.6","6.1","51.7","5.6","46.9","5.2","42.7","5.3","16.4","3.8","9.6","3.4","8.4","3.3","4.3","2.0","1.8","1.2","1.6","1.2","27.6","6.1","37.9","1.5","6.6","(X)","9.6","(X)","9.5","(X)","1295","163","59.1","7.2","4.8","3.0","3.3","3.0","10.4","5.4","4.6","3.4","17.8","7.0","63.9","7.7","58.5","8.0","53.7","7.9","12.7","5.4","3.8","3.2","3.8","3.2","5.6","3.9","1.5","1.6","1.5","1.6","17.8","7.0","41.1","2.7","(X)","(X)","(X)","(X)","(X)","(X)","1469","145","47.1","7.9","6.4","3.2","4.6","3.1","2.7","2.4","2.9","2.4","36.3","7.3","40.8","7.5","36.6","6.8","32.9","7.2","19.6","5.9","14.8","6.0","12.5","5.8","3.3","2.3","2.1","1.8","1.6","1.9","36.3","7.3","34.2","1.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960100","Census Tract 9601, Payette County, Idaho","3297","315","49.7","7.0","9.4","3.7","5.3","2.8","8.9","4.4","4.9","2.8","21.9","4.7","57.2","6.5","45.8","7.5","40.5","6.8","16.7","5.0","11.2","3.8","8.7","3.1","4.2","2.6","2.1","2.0","0.5","0.6","21.9","4.7","39.4","2.3","4.4","(X)","7.6","(X)","4.1","(X)","1624","218","49.1","9.3","9.9","4.5","6.0","4.5","8.4","5.9","7.3","4.7","19.4","6.8","68.0","8.6","53.2","9.6","47.3","9.3","9.2","5.6","5.5","4.0","1.5","2.2","3.3","2.4","0.2","0.6","0.2","0.6","19.4","6.8","43.8","3.8","(X)","(X)","(X)","(X)","(X)","(X)","1673","166","50.2","8.7","8.9","5.8","4.6","3.5","9.5","7.3","2.5","2.7","24.3","6.3","46.6","9.0","38.6","10.5","34.0","9.3","23.9","8.3","16.7","5.9","15.6","5.5","5.1","4.3","3.8","4.0","0.7","1.1","24.3","6.3","34.9","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960200","Census Tract 9602, Payette County, Idaho","2204","239","48.6","5.7","6.1","3.8","7.2","3.2","4.6","2.4","7.4","3.0","26.0","5.5","47.5","4.8","41.7","5.3","37.0","5.3","20.8","4.7","11.8","4.3","10.5","4.1","5.8","2.7","1.2","1.4","1.2","1.4","26.0","5.5","36.6","2.2","9.4","(X)","12.0","(X)","14.6","(X)","1146","154","52.6","9.2","6.7","5.2","7.6","4.9","5.0","3.7","11.3","4.8","16.8","7.1","51.5","8.1","46.4","8.2","41.9","9.0","22.1","6.9","10.6","5.2","8.5","5.2","9.7","5.5","2.3","2.7","2.3","2.7","16.8","7.1","36.1","3.0","(X)","(X)","(X)","(X)","(X)","(X)","1058","137","44.3","9.2","5.5","5.0","6.8","3.9","4.3","3.1","3.1","2.8","36.0","9.6","43.1","8.0","36.7","9.0","31.7","7.6","19.4","7.1","13.1","7.0","12.7","6.9","1.5","1.8","0.0","2.8","0.0","2.8","36.0","9.6","37.2","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960300","Census Tract 9603, Payette County, Idaho","4842","370","52.1","6.4","6.6","3.2","6.5","3.5","6.0","2.5","4.9","2.3","23.9","5.0","57.1","5.5","50.5","5.1","45.5","6.0","15.1","4.9","6.8","3.5","5.2","2.8","4.0","2.1","1.5","1.3","1.5","1.3","23.9","5.0","39.4","1.6","7.9","(X)","8.2","(X)","8.9","(X)","2487","196","56.1","7.4","8.7","5.4","10.3","6.6","6.1","4.0","3.7","2.7","15.0","4.7","71.7","6.1","61.8","5.6","53.8","7.2","10.7","6.3","1.7","2.2","1.0","1.8","2.5","2.3","1.2","1.8","1.2","1.8","15.0","4.7","42.6","2.0","(X)","(X)","(X)","(X)","(X)","(X)","2355","242","48.0","9.7","4.3","3.6","2.5","1.7","5.9","4.5","6.1","3.6","33.2","9.5","41.6","8.4","38.4","8.4","36.6","8.5","19.6","7.0","12.1","6.5","9.6","5.5","5.6","4.1","1.7","2.1","1.7","2.1","33.2","9.5","35.0","2.5","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16075960400","Census Tract 9604, Payette County, Idaho","3020","337","52.1","4.3","7.7","2.5","6.9","2.7","4.2","1.8","6.5","2.4","22.5","4.6","58.2","4.2","50.3","4.2","45.9","4.1","14.9","3.3","8.4","2.8","5.4","2.2","4.3","1.8","1.1","0.8","0.8","0.7","22.5","4.6","38.6","1.4","9.1","(X)","10.8","(X)","7.4","(X)","1605","199","57.5","6.1","5.6","2.9","4.5","2.8","4.8","2.3","8.8","4.0","18.8","5.5","67.6","6.3","59.4","6.5","55.8","6.2","8.8","2.9","2.5","1.5","1.1","1.1","4.7","2.8","1.2","1.5","0.6","1.1","18.8","5.5","41.1","1.8","(X)","(X)","(X)","(X)","(X)","(X)","1415","187","45.9","6.9","10.0","4.4","9.7","3.9","3.6","2.5","4.0","2.6","26.8","7.0","47.6","7.0","39.9","6.8","34.6","6.5","21.8","6.3","15.1","5.8","10.3","4.5","3.7","2.1","1.1","1.0","1.1","1.0","26.8","7.0","35.6","1.8","(X)","(X)","(X)","(X)","(X)","(X)"
