"GEO_ID","NAME","S2303_C01_001E","S2303_C01_001M","S2303_C01_002E","S2303_C01_002M","S2303_C01_003E","S2303_C01_003M","S2303_C01_004E","S2303_C01_004M","S2303_C01_005E","S2303_C01_005M","S2303_C01_006E","S2303_C01_006M","S2303_C01_007E","S2303_C01_007M","S2303_C01_008E","S2303_C01_008M","S2303_C01_009E","S2303_C01_009M","S2303_C01_010E","S2303_C01_010M","S2303_C01_011E","S2303_C01_011M","S2303_C01_012E","S2303_C01_012M","S2303_C01_013E","S2303_C01_013M","S2303_C01_014E","S2303_C01_014M","S2303_C01_015E","S2303_C01_015M","S2303_C01_016E","S2303_C01_016M","S2303_C01_017E","S2303_C01_017M","S2303_C01_018E","S2303_C01_018M","S2303_C01_019E","S2303_C01_019M","S2303_C01_020E","S2303_C01_020M","S2303_C01_021E","S2303_C01_021M","S2303_C02_001E","S2303_C02_001M","S2303_C02_002E","S2303_C02_002M","S2303_C02_003E","S2303_C02_003M","S2303_C02_004E","S2303_C02_004M","S2303_C02_005E","S2303_C02_005M","S2303_C02_006E","S2303_C02_006M","S2303_C02_007E","S2303_C02_007M","S2303_C02_008E","S2303_C02_008M","S2303_C02_009E","S2303_C02_009M","S2303_C02_010E","S2303_C02_010M","S2303_C02_011E","S2303_C02_011M","S2303_C02_012E","S2303_C02_012M","S2303_C02_013E","S2303_C02_013M","S2303_C02_014E","S2303_C02_014M","S2303_C02_015E","S2303_C02_015M","S2303_C02_016E","S2303_C02_016M","S2303_C02_017E","S2303_C02_017M","S2303_C02_018E","S2303_C02_018M","S2303_C02_019E","S2303_C02_019M","S2303_C02_020E","S2303_C02_020M","S2303_C02_021E","S2303_C02_021M","S2303_C03_001E","S2303_C03_001M","S2303_C03_002E","S2303_C03_002M","S2303_C03_003E","S2303_C03_003M","S2303_C03_004E","S2303_C03_004M","S2303_C03_005E","S2303_C03_005M","S2303_C03_006E","S2303_C03_006M","S2303_C03_007E","S2303_C03_007M","S2303_C03_008E","S2303_C03_008M","S2303_C03_009E","S2303_C03_009M","S2303_C03_010E","S2303_C03_010M","S2303_C03_011E","S2303_C03_011M","S2303_C03_012E","S2303_C03_012M","S2303_C03_013E","S2303_C03_013M","S2303_C03_014E","S2303_C03_014M","S2303_C03_015E","S2303_C03_015M","S2303_C03_016E","S2303_C03_016M","S2303_C03_017E","S2303_C03_017M","S2303_C03_018E","S2303_C03_018M","S2303_C03_019E","S2303_C03_019M","S2303_C03_020E","S2303_C03_020M","S2303_C03_021E","S2303_C03_021M"
"1400000US16087970100","Census Tract 9701, Washington County, Idaho","938","131","49.4","6.0","10.9","3.7","3.5","2.0","6.2","2.7","4.6","2.0","25.5","5.8","57.1","5.9","51.2","5.8","44.6","6.0","12.8","3.8","7.5","2.9","4.3","2.0","4.6","2.4","1.6","1.7","0.5","0.6","25.5","5.8","42.6","2.5","3.4","(X)","10.3","(X)","7.4","(X)","513","108","56.9","9.6","11.7","6.5","3.5","2.4","5.1","3.6","4.9","3.1","17.9","6.7","72.7","8.3","65.7","8.5","55.0","9.9","8.0","4.2","2.9","2.2","1.9","1.7","1.4","2.1","0.0","6.1","0.0","6.1","17.9","6.7","47.6","3.8","(X)","(X)","(X)","(X)","(X)","(X)","425","55","40.2","8.9","9.9","5.3","3.5","2.6","7.5","4.5","4.2","3.3","34.6","8.5","38.4","8.6","33.6","8.2","32.0","8.4","18.6","6.5","12.9","5.5","7.1","3.6","8.5","5.0","3.5","3.7","1.2","1.3","34.6","8.5","35.0","4.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970200","Census Tract 9702, Washington County, Idaho","2303","181","48.8","7.6","8.6","4.6","10.2","4.6","5.6","3.0","6.6","3.0","20.1","6.2","58.1","6.7","46.0","7.6","41.9","7.3","15.9","5.5","9.5","4.5","6.1","3.1","5.9","2.6","2.0","1.5","0.8","0.9","20.1","6.2","38.0","1.8","1.7","(X)","3.3","(X)","4.3","(X)","1239","141","59.3","8.6","5.6","4.4","6.8","4.8","3.8","2.8","7.4","3.6","17.0","7.9","66.6","8.4","54.6","8.9","51.8","8.1","13.6","5.9","9.4","4.8","6.6","4.6","2.7","2.6","0.9","1.4","0.9","1.4","17.0","7.9","41.7","2.5","(X)","(X)","(X)","(X)","(X)","(X)","1064","100","36.7","9.9","12.1","6.8","14.2","5.7","7.7","5.4","5.5","4.2","23.8","7.9","48.2","8.8","35.9","9.6","30.5","9.1","18.5","7.3","9.6","6.1","5.5","3.7","9.5","4.9","3.3","2.7","0.7","1.0","23.8","7.9","33.3","2.6","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US16087970300","Census Tract 9703, Washington County, Idaho","2773","186","52.1","6.3","4.7","2.3","8.5","3.7","5.2","2.7","8.4","3.4","21.2","5.3","58.9","5.3","46.9","6.0","42.9","6.6","14.4","3.6","8.2","2.6","7.5","2.5","5.6","2.7","1.6","1.3","1.6","1.3","21.2","5.3","37.6","1.6","3.0","(X)","6.0","(X)","6.9","(X)","1248","122","58.0","10.0","4.6","3.3","8.0","6.2","4.2","3.7","4.5","5.6","20.8","7.6","65.5","8.1","56.3","10.0","51.8","10.0","10.3","6.1","6.3","3.9","6.3","3.9","3.4","3.5","0.0","2.6","0.0","2.6","20.8","7.6","40.5","2.4","(X)","(X)","(X)","(X)","(X)","(X)","1525","127","47.2","7.1","4.7","3.2","8.9","4.6","6.0","4.4","11.7","4.4","21.5","6.9","53.4","6.5","39.2","7.0","35.7","7.2","17.8","5.0","9.8","3.8","8.6","3.5","7.3","4.3","3.0","2.4","3.0","2.4","21.5","6.9","35.1","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045940000","Census Tract 9400, Malheur County, Oregon","0","123","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","-","(X)","-","(X)","0","123","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","123","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970200","Census Tract 9702, Malheur County, Oregon","2572","251","57.9","5.4","7.9","3.6","5.8","2.6","7.2","4.2","4.4","2.6","16.9","4.1","57.3","5.3","51.2","5.0","45.6","5.5","20.8","5.4","11.5","4.1","9.1","3.7","5.1","2.7","3.1","2.5","3.1","2.5","16.9","4.1","37.2","1.8","4.0","(X)","1.3","(X)","3.0","(X)","1213","151","57.9","7.0","11.5","6.4","8.1","4.7","2.8","3.2","4.6","3.6","15.1","5.6","68.8","7.3","64.4","7.2","53.8","7.1","13.4","5.6","5.0","4.2","4.0","3.9","2.7","3.2","0.0","2.8","0.0","2.8","15.1","5.6","41.2","2.7","(X)","(X)","(X)","(X)","(X)","(X)","1359","148","57.8","7.9","4.7","3.7","3.7","2.8","11.2","7.5","4.1","3.2","18.5","5.3","47.0","8.0","39.4","7.3","38.3","7.4","27.4","8.1","17.4","6.4","13.7","6.1","7.1","4.7","5.8","4.6","5.8","4.6","18.5","5.3","33.5","2.2","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970300","Census Tract 9703, Malheur County, Oregon","2389","267","55.7","7.1","6.2","2.5","4.6","3.1","4.3","2.0","9.5","5.4","19.7","5.0","56.8","6.0","47.4","6.9","43.0","6.3","19.5","5.1","12.7","5.1","11.5","5.0","4.0","2.1","1.8","1.2","1.2","0.9","19.7","5.0","37.0","1.6","10.1","(X)","8.6","(X)","7.5","(X)","1147","177","57.5","8.8","4.1","3.7","2.8","2.8","4.0","3.2","8.8","6.0","22.8","7.4","58.4","8.8","51.5","9.9","48.6","10.1","16.7","6.8","10.0","7.4","8.8","7.1","2.1","2.5","0.0","3.0","0.0","3.0","22.8","7.4","39.7","2.2","(X)","(X)","(X)","(X)","(X)","(X)","1242","154","54.0","9.8","8.1","4.4","6.4","4.9","4.6","3.0","10.1","6.3","16.8","7.0","55.2","8.7","43.6","8.9","37.8","8.4","22.2","7.3","15.2","5.4","13.9","5.6","5.7","3.3","3.4","2.2","2.3","1.6","16.8","7.0","34.7","2.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970400","Census Tract 9704, Malheur County, Oregon","2771","249","44.4","6.5","9.8","4.0","6.0","2.9","10.0","4.0","7.1","3.2","22.7","4.8","53.7","6.9","41.6","6.6","35.5","6.7","17.8","6.0","10.1","4.3","7.9","2.9","5.8","3.1","2.5","2.4","1.0","1.1","22.7","4.8","35.9","2.0","2.2","(X)","5.3","(X)","4.8","(X)","1305","220","45.5","8.8","10.9","5.9","5.7","4.5","9.6","6.1","6.1","4.2","22.1","7.4","59.9","9.8","45.4","9.1","39.3","8.8","13.7","6.5","7.8","5.1","6.2","4.7","4.2","4.6","3.2","4.4","0.0","2.6","22.1","7.4","38.4","2.5","(X)","(X)","(X)","(X)","(X)","(X)","1466","142","43.4","9.3","8.9","5.6","6.3","4.0","10.3","4.9","8.0","4.5","23.1","6.2","48.2","9.6","38.2","8.6","32.1","9.2","21.5","9.5","12.2","5.5","9.5","4.3","7.2","4.5","1.8","2.1","1.8","2.1","23.1","6.2","33.7","3.0","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970500","Census Tract 9705, Malheur County, Oregon","3175","255","47.3","5.5","10.3","4.4","10.2","3.4","2.0","1.4","7.8","2.7","22.4","4.3","58.0","4.2","47.8","4.9","39.8","5.4","16.4","4.4","9.0","3.8","6.7","3.3","3.2","1.6","0.8","0.8","0.8","0.8","22.4","4.3","38.8","1.6","7.9","(X)","10.9","(X)","11.1","(X)","1612","173","52.8","7.2","11.4","7.1","10.7","4.6","1.8","2.0","6.8","3.2","16.6","4.8","68.6","5.6","56.5","6.7","48.3","7.6","11.6","4.9","7.0","4.6","3.8","3.0","3.2","2.3","0.7","1.0","0.7","1.0","16.6","4.8","41.7","2.0","(X)","(X)","(X)","(X)","(X)","(X)","1563","136","41.6","8.0","9.1","5.8","9.7","4.2","2.2","1.8","8.9","4.1","28.4","7.0","47.0","7.2","38.8","6.9","31.2","7.5","21.3","6.0","11.1","5.4","9.6","5.1","3.3","2.5","0.8","1.3","0.8","1.3","28.4","7.0","35.3","2.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970600","Census Tract 9706, Malheur County, Oregon","2265","240","48.7","5.7","10.6","3.5","7.1","2.6","5.8","2.8","7.2","3.0","20.6","4.0","56.8","5.4","47.6","5.6","40.2","5.9","19.4","4.4","10.3","3.0","7.6","2.6","3.2","1.5","1.4","0.9","0.9","0.7","20.6","4.0","39.2","1.9","3.5","(X)","5.4","(X)","2.7","(X)","1119","138","54.8","8.1","12.5","5.9","6.3","3.5","3.2","2.0","7.0","3.1","16.3","4.6","71.8","6.4","60.9","8.1","49.1","8.5","9.7","3.8","5.3","3.1","4.6","3.1","2.2","1.6","1.2","1.1","1.2","1.1","16.3","4.6","44.2","2.5","(X)","(X)","(X)","(X)","(X)","(X)","1146","142","42.8","8.1","8.7","4.3","7.9","3.8","8.3","5.1","7.5","4.1","24.8","6.6","42.1","7.3","34.7","7.2","31.5","6.7","29.0","7.6","15.3","5.2","10.6","4.4","4.1","2.7","1.6","1.5","0.7","0.9","24.8","6.6","33.6","2.1","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970700","Census Tract 9707, Malheur County, Oregon","1002","137","51.8","4.9","6.9","3.4","5.1","2.4","4.1","2.1","11.1","3.9","21.1","4.8","62.2","5.5","51.3","5.0","46.4","5.3","11.5","4.1","5.7","2.8","3.7","2.4","5.3","3.0","1.7","1.7","1.7","1.7","21.1","4.8","42.4","2.6","3.8","(X)","5.1","(X)","6.7","(X)","506","88","63.0","8.5","8.3","5.1","2.6","2.3","4.9","3.4","7.9","4.9","13.2","5.5","82.0","6.0","70.4","7.6","62.5","8.5","4.2","2.8","1.0","1.3","0.6","1.0","0.6","0.9","0.0","6.7","0.0","6.7","13.2","5.5","51.0","3.9","(X)","(X)","(X)","(X)","(X)","(X)","496","71","40.3","8.6","5.4","3.9","7.7","4.6","3.2","3.2","14.3","7.4","29.0","7.3","41.9","9.7","31.9","8.5","30.0","8.8","19.0","8.2","10.5","5.3","6.9","4.6","10.1","5.8","3.4","3.3","3.4","3.3","29.0","7.3","31.8","3.3","(X)","(X)","(X)","(X)","(X)","(X)"
"1400000US41045970900","Census Tract 9709, Malheur County, Oregon","5413","426","19.7","2.3","2.7","1.3","2.8","1.1","3.0","1.1","7.8","2.2","64.1","3.7","25.4","2.7","17.7","2.2","15.9","1.9","7.1","1.5","3.5","0.9","2.7","0.8","3.3","1.7","1.1","0.7","1.0","0.7","64.1","3.7","39.3","2.2","2.0","(X)","8.6","(X)","8.1","(X)","4549","415","13.7","2.2","2.4","1.6","1.9","1.0","3.0","1.3","7.8","2.5","71.2","3.8","22.5","3.0","14.5","2.4","12.6","1.9","3.6","1.5","0.9","0.7","0.5","0.4","2.7","1.6","0.7","0.6","0.6","0.5","71.2","3.8","41.9","3.3","(X)","(X)","(X)","(X)","(X)","(X)","864","97","51.0","8.3","4.2","2.3","7.2","4.5","3.2","2.2","7.5","3.5","26.9","7.3","41.0","7.2","34.7","6.3","33.3","6.2","25.9","7.1","17.1","5.1","14.7","5.0","6.3","3.6","3.4","3.2","3.0","3.2","26.9","7.3","34.0","1.4","(X)","(X)","(X)","(X)","(X)","(X)"
